#								k=2								
#h		ndof_total	ndof_cond	disp		press		stress		div
1	321	321	0.305354	0.00316055	0.105328	0.0475613
0.5	1674	1674	0.0243161	0.000336486	0.0274893	0.00780634
0.25	10488	10488	0.0018635	9.62706e-05	0.00684349	0.00123766
0.125	73548	73548	0.00015605	1.57957e-05	0.00171845	0.00019741
0.06125	549396	549396	1.43825e-05	2.25958e-06	0.000430334	3.33602e-05
