#								k=3								
#h		ndof_total	ndof_cond	disp		press		stress		div
1	867	867	0.00215213	0.00106238	0.0135748	0.00353373
0.5	5082	5082	0.000361908	0.000198301	0.00338997	0.00112509
0.25	34248	34248	2.69985e-05	3.50972e-05	0.000598954	0.000183978
0.125	250284	250284	1.94577e-06	3.44593e-06	8.31649e-05	2.47849e-05
0.06125	1911252	1911252	1.26514e-07	3.19408e-07	1.07632e-05	3.08053e-06
