#								k=3								
#h		ndof_total	ndof_cond	disp		press		stress		div
1	5214	889	0.00209303	0.00184023	0.00755199	2.16611e-12
0.5	40216	5616	0.000138407	0.00027896	0.001716	4.57712e-12
0.25	315744	38944	8.35864e-06	5.80731e-05	0.000223102	7.96563e-12
0.125	2502016	287616	4.81029e-07	7.28812e-06	2.80646e-05	1.6902e-11
0.06125	19920384	2205184	1.02934e-07	9.03898e-07	3.49169e-06	3.50174e-11
