0	0.0843689208849264
1	0.0843762564326637
2	0.0843893419589608
3	0.0844077777057147
4	0.0844311961002095
5	0.0844592597647835
6	0.0844916595128174
7	0.0845281123319622
8	0.0845683593557076
9	0.0846121638245614
10	0.0846593090382774
11	0.0847095963007143
12	0.0847628428590223
13	0.0848188798389452
14	0.0848775501780855
15	0.0849394142321006
16	0.0850015959544839
17	0.0850655765475047
18	0.0851313570923704
19	0.085199031366189
20	0.0852680228537522
21	0.0853385942461395
22	0.0854110580042445
23	0.0854846555478197
24	0.0855548832608818
25	0.0856314489451482
26	0.0857132845592555
27	0.0857925539909848
28	0.0858726533036182
29	0.0859548546082555
30	0.0860383378232752
31	0.0861226523579727
32	0.0862087505371451
33	0.0862961315155649
34	0.0863847722474433
35	0.0864746422285102
36	0.0865657053924843
37	0.0866579217693253
38	0.0867512489050503
39	0.086845643042902
40	0.0869410600656729
41	0.0870374561990005
42	0.0871347884754583
43	0.0872330149592855
44	0.0873320947316039
45	0.0874319876359863
46	0.0875326537842456
47	0.0876340528223249
48	0.0877361429561745
49	0.0878394191408821
50	0.0879431838758198
51	0.0880475441469619
52	0.0881523450184664
53	0.0882577692414655
54	0.0883638690584997
55	0.0884705637441773
56	0.088577800082956
57	0.0886855373436595
58	0.0887937363116842
59	0.0889023523774801
60	0.0890113326798538
61	0.0891206173026571
62	0.0892301445234956
63	0.0893404736970513
64	0.0894506381140927
65	0.0895610397459606
66	0.0896716382283041
67	0.0897824132314727
68	0.0898933698385922
69	0.0900045336600236
70	0.0901159356677561
71	0.0902275867343625
72	0.0903392009926016
73	0.090451652950039
74	0.0905647857821387
75	0.0906779055030319
76	0.0907906473096435
77	0.0909038377575199
78	0.0910171739507956
79	0.0911305970705641
80	0.0912439998158755
81	0.0913574860279803
82	0.09147104721632
83	0.0915846756266575
84	0.0916983652188055
85	0.0918121122388942
86	0.0919259153901323
87	0.092039775605842
88	0.0921536954284463
89	0.0922676779979827
90	0.0923817256536205
91	0.0924951378675981
92	0.0926105740013397
93	0.0927254961190356
94	0.0928406500606148
95	0.0929560414933696
96	0.0930716839730548
97	0.0931875974866819
98	0.0933038071789652
99	0.0934203422625898
100	0.0935372351124908
101	0.093654520544345
102	0.093772235277472
103	0.0938904175823264
104	0.0940091071127582
105	0.0941283449231866
106	0.0942481736708318
107	0.0943684108749367
108	0.0944889865024054
109	0.0946098656972336
110	0.0947311918206652
111	0.0948543000679181
112	0.094978188912728
113	0.0951034690676188
114	0.0952297937270091
115	0.0953564452202587
116	0.0954842662421239
117	0.0956132847226748
118	0.0957435383412038
119	0.0958750813997888
120	0.0960079872150972
121	0.0961423460301652
122	0.0962782584479975
123	0.0964158243888354
124	0.0965551275729225
125	0.0966962155306901
126	0.0968388367691715
127	0.0969834480594154
128	0.0971301642850208
129	0.0972785662747662
130	0.0974296505180627
131	0.0975829404249468
132	0.0977385328701616
133	0.0978966482374009
134	0.0980571905997526
135	0.0982202923048173
136	0.0983860295629904
137	0.0985544651837081
138	0.0987256513162327
139	0.0988996322962379
140	0.0990764475982864
141	0.0992563101653463
142	0.099439027951928
143	0.0996247592968789
144	0.0998138549831799
145	0.100005784649447
146	0.100200827470773
147	0.100398994768277
148	0.10060028509358
149	0.100804686777863
150	0.101012180110469
151	0.101222739146477
152	0.101436333142776
153	0.10165292762223
154	0.10187228759663
155	0.102094778204811
156	0.102320131107814
157	0.102548218771297
158	0.102778880455436
159	0.103012226498005
160	0.103247597439637
161	0.103485188614974
162	0.10372481956158
163	0.103966299836299
164	0.104209707666304
165	0.104454568625032
166	0.10470095597661
