#								k=2								
#h		ndof_total	ndof_cond	disp		press		stress		div
1	2817	447	0.123518	0.035794	0.108243	2.06456e-12
0.5	21788	2828	0.00793805	0.00931421	0.0284169	2.48294e-12
0.25	171312	19632	0.0006094	0.00232816	0.00718827	4.86479e-12
0.125	1358528	145088	5.29866e-05	0.000581128	0.00179708	1.0423e-11
0.06125	10820352	1112832	5.16197e-06	0.000144884	0.000448893	2.18341e-11
