#y	Displacement_Y	Pressure	Stress_XX	Stress_ZZ
0.076	-0.0380164	-0.332389	0.665251	0.331918
0.077	-0.0385146	-0.332362	0.665209	0.331876
0.078	-0.0390128	-0.332334	0.665168	0.331835
0.079	-0.0395102	-0.332307	0.665127	0.331794
0.08	-0.0400075	-0.332279	0.665086	0.331753
0.081	-0.0405047	-0.332252	0.665044	0.331712
0.082	-0.041002	-0.332224	0.665003	0.33167
0.083	-0.0414992	-0.332197	0.664962	0.331629
0.084	-0.0419965	-0.332169	0.664921	0.331588
0.085	-0.0424938	-0.332142	0.66488	0.331547
0.086	-0.042991	-0.332114	0.664838	0.331505
0.087	-0.0434883	-0.332087	0.664797	0.331464
0.088	-0.0439855	-0.332059	0.664756	0.331423
0.089	-0.0444828	-0.332032	0.664715	0.331382
0.09	-0.0449801	-0.332004	0.664674	0.331341
0.091	-0.0454773	-0.331977	0.664632	0.331299
0.092	-0.0459746	-0.331949	0.664591	0.331258
0.093	-0.0464719	-0.331922	0.66455	0.331217
0.094	-0.0469689	-0.331894	0.664509	0.331176
0.095	-0.0474652	-0.331867	0.664468	0.331134
0.096	-0.0479615	-0.331839	0.664426	0.331093
0.097	-0.0484578	-0.331812	0.664385	0.331052
0.098	-0.0489541	-0.331784	0.664344	0.331011
0.099	-0.0494503	-0.331757	0.664303	0.330969
0.1	-0.0499466	-0.331729	0.664261	0.330928
0.101	-0.0504429	-0.331702	0.66422	0.330887
0.102	-0.0509392	-0.331674	0.664179	0.330845
0.103	-0.0514355	-0.331647	0.664138	0.330804
0.104	-0.0519318	-0.33162	0.664097	0.330763
0.105	-0.0524281	-0.331592	0.664055	0.330722
0.106	-0.0529244	-0.331565	0.664014	0.33068
0.107	-0.0534207	-0.331537	0.663973	0.330639
0.108	-0.053917	-0.33151	0.663932	0.330598
0.109	-0.0544133	-0.331482	0.66389	0.330556
0.11	-0.054909	-0.331455	0.663849	0.330515
0.111	-0.0554043	-0.331427	0.663808	0.330474
0.112	-0.0558996	-0.3314	0.663767	0.330433
0.113	-0.056395	-0.331372	0.663725	0.330392
0.114	-0.0568903	-0.331345	0.663684	0.33035
0.115	-0.0573856	-0.331317	0.663643	0.330309
0.116	-0.0578809	-0.33129	0.663602	0.330268
0.117	-0.0583763	-0.331262	0.66356	0.330227
0.118	-0.0588716	-0.331235	0.663519	0.330186
0.119	-0.0593669	-0.331207	0.663478	0.330144
0.12	-0.0598623	-0.33118	0.663436	0.330103
0.121	-0.0603576	-0.331152	0.663395	0.330062
0.122	-0.0608529	-0.331125	0.663354	0.330021
0.123	-0.0613482	-0.331097	0.663313	0.329979
0.124	-0.0618436	-0.331069	0.663271	0.329938
0.125	-0.0623389	-0.331042	0.66323	0.329897
0.126	-0.0628352	-0.331124	0.663354	0.330021
0.127	-0.0633315	-0.331207	0.663477	0.330144
0.128	-0.0638278	-0.331289	0.663601	0.330268
0.129	-0.0643241	-0.331372	0.663725	0.330392
0.13	-0.0648204	-0.331454	0.663849	0.330516
0.131	-0.0653167	-0.331537	0.663972	0.330639
0.132	-0.065813	-0.331619	0.664096	0.330763
0.133	-0.0663093	-0.331702	0.66422	0.330887
0.134	-0.0668055	-0.331784	0.664343	0.33101
0.135	-0.0673018	-0.331867	0.664467	0.331134
0.136	-0.0677981	-0.331949	0.664591	0.331258
0.137	-0.0682944	-0.332032	0.664715	0.331382
0.138	-0.0687907	-0.332114	0.664838	0.331505
0.139	-0.069287	-0.332197	0.664962	0.331629
0.14	-0.0697833	-0.332279	0.665086	0.331753
0.141	-0.0702807	-0.332362	0.665209	0.331876
0.142	-0.0707799	-0.332444	0.665333	0.332
0.143	-0.0712791	-0.332527	0.665457	0.332124
0.144	-0.0717783	-0.332609	0.665581	0.332248
0.145	-0.0722775	-0.332692	0.665704	0.332371
0.146	-0.0727767	-0.332774	0.665828	0.332495
0.147	-0.0732759	-0.332857	0.665952	0.332619
0.148	-0.0737751	-0.332939	0.666075	0.332742
0.149	-0.0742742	-0.333022	0.666199	0.332866
0.15	-0.0747734	-0.333104	0.666323	0.33299
0.151	-0.0752726	-0.333187	0.666447	0.333114
0.152	-0.0757718	-0.333269	0.66657	0.333237
0.153	-0.076271	-0.333352	0.666694	0.333361
0.154	-0.0767702	-0.333434	0.666818	0.333485
0.155	-0.0772694	-0.333517	0.666941	0.333608
0.156	-0.0777686	-0.333599	0.667065	0.333732
0.157	-0.07827	-0.333682	0.667189	0.333856
0.158	-0.0787721	-0.333764	0.667313	0.333979
0.159	-0.0792742	-0.333847	0.667436	0.334103
0.16	-0.0797763	-0.333929	0.66756	0.334227
0.161	-0.0802784	-0.334012	0.667684	0.334351
0.162	-0.0807805	-0.334094	0.667807	0.334474
0.163	-0.0812826	-0.334176	0.667931	0.334598
0.164	-0.0817847	-0.334259	0.668055	0.334722
0.165	-0.0822868	-0.334341	0.668178	0.334845
0.166	-0.0827889	-0.334424	0.668302	0.334969
0.167	-0.083291	-0.334506	0.668426	0.335093
0.168	-0.0837931	-0.334589	0.66855	0.335217
0.169	-0.0842952	-0.334671	0.668673	0.33534
0.17	-0.0847973	-0.334753	0.668797	0.335464
0.171	-0.0852994	-0.334836	0.668921	0.335588
0.172	-0.0858018	-0.334918	0.669044	0.335711
0.173	-0.0863068	-0.335001	0.669168	0.335835
0.174	-0.0868118	-0.335083	0.669292	0.335959
0.175	-0.0873168	-0.335166	0.669416	0.336083
0.176	-0.0878218	-0.335248	0.669539	0.336206
0.177	-0.0883268	-0.335331	0.669663	0.33633
0.178	-0.0888318	-0.335413	0.669787	0.336454
0.179	-0.0893368	-0.335496	0.66991	0.336577
0.18	-0.0898418	-0.335578	0.670034	0.336701
0.181	-0.0903467	-0.335661	0.670158	0.336825
0.182	-0.0908517	-0.335743	0.670282	0.336949
0.183	-0.0913567	-0.335826	0.670405	0.337072
0.184	-0.0918617	-0.335908	0.670529	0.337196
0.185	-0.0923667	-0.335991	0.670653	0.33732
0.186	-0.0928717	-0.336073	0.670776	0.337443
0.187	-0.0933767	-0.336156	0.6709	0.337567
0.188	-0.0938831	-0.336238	0.671024	0.337691
0.189	-0.094391	-0.336321	0.671148	0.337815
0.19	-0.0948989	-0.336403	0.671271	0.337938
0.191	-0.0954068	-0.336486	0.671395	0.338062
0.192	-0.0959147	-0.336568	0.671519	0.338186
0.193	-0.0964226	-0.336651	0.671642	0.338309
0.194	-0.0969305	-0.336733	0.671766	0.338433
0.195	-0.0974384	-0.336816	0.67189	0.338557
0.196	-0.0979463	-0.336898	0.672014	0.338681
0.197	-0.0984542	-0.336981	0.672137	0.338804
0.198	-0.0989621	-0.337063	0.672261	0.338928
0.199	-0.09947	-0.337146	0.672385	0.339052
0.2	-0.0999778	-0.337228	0.672508	0.339175
0.201	-0.100486	-0.337311	0.672632	0.339299
0.202	-0.100994	-0.337393	0.672756	0.339423
0.203	-0.101502	-0.337476	0.67288	0.339547
0.204	-0.102012	-0.337558	0.673003	0.33967
0.205	-0.102523	-0.337641	0.673127	0.339794
0.206	-0.103034	-0.337723	0.673251	0.339918
0.207	-0.103544	-0.337805	0.673374	0.340041
0.208	-0.104055	-0.337888	0.673498	0.340165
0.209	-0.104566	-0.33797	0.673622	0.340289
0.21	-0.105077	-0.338053	0.673746	0.340413
0.211	-0.105587	-0.338135	0.673869	0.340536
0.212	-0.106098	-0.338218	0.673993	0.34066
0.213	-0.106609	-0.3383	0.674117	0.340784
0.214	-0.10712	-0.338382	0.67424	0.340907
0.215	-0.107631	-0.338465	0.674364	0.341031
0.216	-0.108141	-0.338547	0.674488	0.341155
0.217	-0.108652	-0.33863	0.674612	0.341279
0.218	-0.109163	-0.338712	0.674735	0.341402
0.219	-0.109674	-0.338795	0.674859	0.341526
0.22	-0.110188	-0.338877	0.674983	0.34165
0.221	-0.110702	-0.33896	0.675106	0.341773
0.222	-0.111216	-0.339042	0.67523	0.341897
0.223	-0.111729	-0.339125	0.675354	0.342021
0.224	-0.112243	-0.339207	0.675477	0.342144
0.225	-0.112757	-0.33929	0.675601	0.342268
0.226	-0.113271	-0.339372	0.675725	0.342392
0.227	-0.113784	-0.339455	0.675849	0.342516
0.228	-0.114298	-0.339537	0.675972	0.342639
0.229	-0.114812	-0.33962	0.676096	0.342763
0.23	-0.115325	-0.339702	0.67622	0.342887
0.231	-0.115839	-0.339785	0.676343	0.34301
0.232	-0.116353	-0.339867	0.676467	0.343134
0.233	-0.116867	-0.33995	0.676591	0.343258
0.234	-0.11738	-0.340032	0.676715	0.343382
0.235	-0.117896	-0.340115	0.676838	0.343505
0.236	-0.118412	-0.340197	0.676962	0.343629
0.237	-0.118929	-0.34028	0.677086	0.343753
0.238	-0.119445	-0.340362	0.677209	0.343876
0.239	-0.119962	-0.340445	0.677333	0.344
0.24	-0.120479	-0.340527	0.677457	0.344124
0.241	-0.120995	-0.34061	0.677581	0.344248
0.242	-0.121512	-0.340692	0.677704	0.344371
0.243	-0.122028	-0.340775	0.677828	0.344495
0.244	-0.122545	-0.340857	0.677952	0.344619
0.245	-0.123061	-0.34094	0.678075	0.344742
0.246	-0.123578	-0.341022	0.678199	0.344866
0.247	-0.124094	-0.341105	0.678323	0.34499
0.248	-0.124611	-0.341187	0.678447	0.345114
0.249	-0.125127	-0.341269	0.67857	0.345237
0.25	-0.125644	-0.341352	0.678694	0.345361
0.251	-0.126157	-0.34105	0.67824	0.344907
0.252	-0.12667	-0.340747	0.677787	0.344454
0.253	-0.127182	-0.340445	0.677333	0.344
0.254	-0.127695	-0.340142	0.67688	0.343546
0.255	-0.128208	-0.33984	0.676426	0.343093
0.256	-0.128721	-0.339538	0.675973	0.342639
0.257	-0.129233	-0.339235	0.675519	0.342186
0.258	-0.129746	-0.338933	0.675065	0.341732
0.259	-0.130259	-0.33863	0.674612	0.341278
0.26	-0.130772	-0.338328	0.674158	0.340825
0.261	-0.131284	-0.338026	0.673705	0.340371
0.262	-0.131797	-0.337723	0.673251	0.339917
0.263	-0.13231	-0.337421	0.672798	0.339464
0.264	-0.132823	-0.337118	0.672344	0.33901
0.265	-0.133336	-0.336816	0.67189	0.338557
0.266	-0.133844	-0.336514	0.671437	0.338103
0.267	-0.134346	-0.336211	0.670983	0.337649
0.268	-0.134848	-0.335909	0.67053	0.337196
0.269	-0.135351	-0.335606	0.670076	0.336742
0.27	-0.135853	-0.335304	0.669622	0.336289
0.271	-0.136355	-0.335001	0.669169	0.335835
0.272	-0.136857	-0.334699	0.668715	0.335381
0.273	-0.137359	-0.334396	0.668261	0.334928
0.274	-0.137861	-0.334094	0.667808	0.334474
0.275	-0.138363	-0.333791	0.667354	0.334021
0.276	-0.138865	-0.333489	0.666901	0.333567
0.277	-0.139367	-0.333186	0.666447	0.333114
0.278	-0.139869	-0.332884	0.665993	0.33266
0.279	-0.140371	-0.332582	0.66554	0.332207
0.28	-0.140873	-0.332279	0.665086	0.331753
0.281	-0.141375	-0.331977	0.664632	0.331299
0.282	-0.14187	-0.331674	0.664179	0.330846
0.283	-0.142361	-0.331372	0.663725	0.330392
0.284	-0.142853	-0.331069	0.663272	0.329939
0.285	-0.143344	-0.330767	0.662818	0.329485
0.286	-0.143835	-0.330465	0.662364	0.329031
0.287	-0.144327	-0.330162	0.661911	0.328578
0.288	-0.144818	-0.32986	0.661457	0.328124
0.289	-0.14531	-0.329557	0.661003	0.32767
0.29	-0.145801	-0.329255	0.66055	0.327217
0.291	-0.146293	-0.328953	0.660096	0.326763
0.292	-0.146784	-0.32865	0.659642	0.326309
0.293	-0.147276	-0.328348	0.659189	0.325856
0.294	-0.147767	-0.328045	0.658735	0.325402
0.295	-0.148259	-0.327743	0.658282	0.324949
0.296	-0.14875	-0.327441	0.657828	0.324495
0.297	-0.14924	-0.327138	0.657374	0.324041
0.298	-0.149721	-0.326836	0.656921	0.323588
0.299	-0.150202	-0.326533	0.656467	0.323134
0.3	-0.150683	-0.326231	0.656014	0.32268
0.301	-0.151163	-0.325929	0.65556	0.322227
0.302	-0.151644	-0.325626	0.655106	0.321773
0.303	-0.152125	-0.325324	0.654653	0.321319
0.304	-0.152606	-0.325021	0.654199	0.320866
0.305	-0.153087	-0.324719	0.653746	0.320412
0.306	-0.153568	-0.324417	0.653292	0.319959
0.307	-0.154048	-0.324114	0.652839	0.319505
0.308	-0.154529	-0.323812	0.652385	0.319051
0.309	-0.15501	-0.323509	0.651932	0.318598
0.31	-0.155491	-0.323207	0.651478	0.318144
0.311	-0.155972	-0.322905	0.651024	0.31769
0.312	-0.156453	-0.322602	0.650571	0.317237
0.313	-0.156928	-0.3223	0.650117	0.316783
0.314	-0.157398	-0.321997	0.649664	0.31633
0.315	-0.157869	-0.321695	0.64921	0.315876
0.316	-0.158339	-0.321393	0.648756	0.315423
0.317	-0.158809	-0.32109	0.648303	0.314969
0.318	-0.159279	-0.320788	0.647849	0.314515
0.319	-0.159749	-0.320485	0.647395	0.314062
0.32	-0.16022	-0.320183	0.646942	0.313608
0.321	-0.16069	-0.319881	0.646488	0.313155
0.322	-0.16116	-0.319578	0.646034	0.312701
0.323	-0.16163	-0.319276	0.645581	0.312248
0.324	-0.1621	-0.318973	0.645127	0.311794
0.325	-0.162571	-0.318671	0.644674	0.31134
0.326	-0.163041	-0.318369	0.64422	0.310887
0.327	-0.163511	-0.318066	0.643766	0.310433
0.328	-0.163981	-0.317764	0.643313	0.30998
0.329	-0.164442	-0.317461	0.642859	0.309526
0.33	-0.164902	-0.317159	0.642405	0.309072
0.331	-0.165361	-0.316857	0.641952	0.308619
0.332	-0.165821	-0.316554	0.641498	0.308165
0.333	-0.16628	-0.316252	0.641045	0.307712
0.334	-0.16674	-0.315949	0.640591	0.307258
0.335	-0.1672	-0.315647	0.640137	0.306804
0.336	-0.167659	-0.315345	0.639684	0.306351
0.337	-0.168119	-0.315042	0.63923	0.305897
0.338	-0.168578	-0.31474	0.638776	0.305443
0.339	-0.169038	-0.314437	0.638323	0.30499
0.34	-0.169498	-0.314135	0.637869	0.304536
0.341	-0.169957	-0.313833	0.637415	0.304082
0.342	-0.170417	-0.31353	0.636962	0.303629
0.343	-0.170876	-0.313228	0.636508	0.303175
0.344	-0.171333	-0.312925	0.636055	0.302722
0.345	-0.171782	-0.312623	0.635601	0.302268
0.346	-0.172231	-0.312321	0.635148	0.301814
0.347	-0.17268	-0.312018	0.634694	0.301361
0.348	-0.173129	-0.311716	0.63424	0.300907
0.349	-0.173578	-0.311413	0.633787	0.300453
0.35	-0.174027	-0.311111	0.633333	0.3
0.351	-0.174476	-0.310809	0.63288	0.299546
0.352	-0.174924	-0.310506	0.632426	0.299093
0.353	-0.175373	-0.310204	0.631972	0.298639
0.354	-0.175822	-0.309901	0.631519	0.298185
0.355	-0.176271	-0.309599	0.631065	0.297732
0.356	-0.17672	-0.309297	0.630612	0.297278
0.357	-0.177169	-0.308994	0.630158	0.296824
0.358	-0.177618	-0.308692	0.629705	0.296371
0.359	-0.178067	-0.308389	0.629251	0.295917
0.36	-0.178509	-0.308087	0.628797	0.295464
0.361	-0.178947	-0.307785	0.628344	0.29501
0.362	-0.179386	-0.307482	0.62789	0.294556
0.363	-0.179824	-0.30718	0.627437	0.294103
0.364	-0.180262	-0.306877	0.626983	0.293649
0.365	-0.180701	-0.306575	0.626529	0.293196
0.366	-0.181139	-0.306273	0.626076	0.292742
0.367	-0.181577	-0.30597	0.625622	0.292289
0.368	-0.182016	-0.305668	0.625168	0.291835
0.369	-0.182454	-0.305365	0.624715	0.291381
0.37	-0.182892	-0.305063	0.624261	0.290928
0.371	-0.183331	-0.304761	0.623808	0.290474
0.372	-0.183769	-0.304458	0.623354	0.290021
0.373	-0.184207	-0.304156	0.6229	0.289567
0.374	-0.184646	-0.303853	0.622447	0.289114
0.375	-0.185084	-0.303551	0.621993	0.28866
0.376	-0.185537	-0.304678	0.623684	0.290351
0.377	-0.18599	-0.305805	0.625374	0.292041
0.378	-0.186442	-0.306932	0.627065	0.293732
0.379	-0.186895	-0.30806	0.628756	0.295423
0.38	-0.187348	-0.309187	0.630447	0.297113
0.381	-0.187801	-0.310314	0.632138	0.298804
0.382	-0.188254	-0.311441	0.633828	0.300495
0.383	-0.188706	-0.312568	0.635519	0.302185
0.384	-0.189159	-0.313696	0.63721	0.303876
0.385	-0.189612	-0.314823	0.638901	0.305567
0.386	-0.190065	-0.31595	0.640591	0.307258
0.387	-0.190518	-0.317077	0.642282	0.308948
0.388	-0.19097	-0.318204	0.643973	0.310639
0.389	-0.191423	-0.319331	0.645663	0.31233
0.39	-0.191876	-0.320459	0.647354	0.31402
0.391	-0.192344	-0.321586	0.649045	0.315711
0.392	-0.192836	-0.322713	0.650736	0.317402
0.393	-0.193328	-0.32384	0.652426	0.319093
0.394	-0.193821	-0.324967	0.654117	0.320783
0.395	-0.194313	-0.326094	0.655808	0.322474
0.396	-0.194806	-0.327221	0.657498	0.324165
0.397	-0.195298	-0.328348	0.659189	0.325856
0.398	-0.195791	-0.329475	0.66088	0.327546
0.399	-0.196283	-0.330602	0.66257	0.329237
0.4	-0.196775	-0.33173	0.664261	0.330928
0.401	-0.197268	-0.332857	0.665952	0.332619
0.402	-0.19776	-0.333984	0.667643	0.334309
0.403	-0.198253	-0.335111	0.669333	0.336
0.404	-0.198745	-0.336238	0.671024	0.337691
0.405	-0.199237	-0.337365	0.672715	0.339382
0.406	-0.19973	-0.338492	0.674405	0.341072
0.407	-0.200252	-0.339619	0.676096	0.342763
0.408	-0.200784	-0.340747	0.677787	0.344454
0.409	-0.201316	-0.341874	0.679478	0.346144
0.41	-0.201848	-0.343001	0.681168	0.347835
0.411	-0.20238	-0.344128	0.682859	0.349526
0.412	-0.202912	-0.345255	0.68455	0.351216
0.413	-0.203444	-0.346382	0.686241	0.352907
0.414	-0.203976	-0.34751	0.687931	0.354598
0.415	-0.204508	-0.348637	0.689622	0.356288
0.416	-0.20504	-0.349764	0.691313	0.357979
0.417	-0.205572	-0.350891	0.693004	0.35967
0.418	-0.206104	-0.352018	0.694694	0.361361
0.419	-0.206636	-0.353145	0.696385	0.363051
0.42	-0.207168	-0.354273	0.698076	0.364742
0.421	-0.2077	-0.3554	0.699767	0.366433
0.422	-0.208237	-0.356527	0.701457	0.368123
0.423	-0.208809	-0.357654	0.703148	0.369814
0.424	-0.209381	-0.358781	0.704839	0.371505
0.425	-0.209953	-0.359908	0.706529	0.373196
0.426	-0.210524	-0.361036	0.70822	0.374886
0.427	-0.211096	-0.362163	0.709911	0.376577
0.428	-0.211668	-0.36329	0.711601	0.378268
0.429	-0.212239	-0.364417	0.713292	0.379959
0.43	-0.212811	-0.365544	0.714983	0.381649
0.431	-0.213383	-0.366671	0.716673	0.38334
0.432	-0.213955	-0.367799	0.718364	0.385031
0.433	-0.214526	-0.368926	0.720055	0.386722
0.434	-0.215098	-0.370053	0.721746	0.388412
0.435	-0.21567	-0.37118	0.723436	0.390103
0.436	-0.216241	-0.372307	0.725127	0.391794
0.437	-0.216813	-0.373434	0.726818	0.393485
0.438	-0.217405	-0.374562	0.728508	0.395175
0.439	-0.218016	-0.375689	0.730199	0.396866
0.44	-0.218627	-0.376816	0.73189	0.398557
0.441	-0.219239	-0.377943	0.733581	0.400247
0.442	-0.21985	-0.37907	0.735271	0.401938
0.443	-0.220461	-0.380197	0.736962	0.403629
0.444	-0.221073	-0.381324	0.738653	0.405319
0.445	-0.221684	-0.382451	0.740344	0.40701
0.446	-0.222295	-0.383578	0.742034	0.408701
0.447	-0.222907	-0.384705	0.743725	0.410392
0.448	-0.223518	-0.385833	0.745416	0.412082
0.449	-0.224129	-0.38696	0.747107	0.413773
0.45	-0.224741	-0.388087	0.748797	0.415464
0.451	-0.225352	-0.389214	0.750488	0.417154
0.452	-0.225963	-0.390341	0.752179	0.418845
0.453	-0.226575	-0.391468	0.75387	0.420536
0.454	-0.227221	-0.392595	0.75556	0.422226
0.455	-0.227871	-0.393722	0.757251	0.423917
0.456	-0.228522	-0.39485	0.758942	0.425608
0.457	-0.229173	-0.395977	0.760632	0.427299
0.458	-0.229824	-0.397104	0.762323	0.428989
0.459	-0.230475	-0.398231	0.764014	0.43068
0.46	-0.231126	-0.399358	0.765705	0.432371
0.461	-0.231777	-0.400485	0.767395	0.434062
0.462	-0.232428	-0.401613	0.769086	0.435752
0.463	-0.233078	-0.40274	0.770777	0.437443
0.464	-0.233729	-0.403867	0.772467	0.439134
0.465	-0.23438	-0.404994	0.774158	0.440825
0.466	-0.235031	-0.406121	0.775849	0.442515
0.467	-0.235682	-0.407248	0.777539	0.444206
0.468	-0.236333	-0.408376	0.77923	0.445897
0.469	-0.236994	-0.409503	0.780921	0.447588
0.47	-0.237684	-0.41063	0.782611	0.449278
0.471	-0.238375	-0.411757	0.784302	0.450969
0.472	-0.239065	-0.412884	0.785993	0.45266
0.473	-0.239756	-0.414011	0.787684	0.45435
0.474	-0.240446	-0.415139	0.789374	0.456041
0.475	-0.241137	-0.416266	0.791065	0.457732
0.476	-0.241828	-0.417393	0.792756	0.459422
0.477	-0.242518	-0.41852	0.794447	0.461113
0.478	-0.243209	-0.419647	0.796137	0.462804
0.479	-0.243899	-0.420774	0.797828	0.464495
0.48	-0.24459	-0.421902	0.799519	0.466185
0.481	-0.24528	-0.423029	0.80121	0.467876
0.482	-0.245971	-0.424156	0.8029	0.469567
0.483	-0.246661	-0.425283	0.804591	0.471257
0.484	-0.247352	-0.42641	0.806282	0.472948
0.485	-0.248067	-0.427537	0.807973	0.474639
0.486	-0.248798	-0.428665	0.809663	0.476329
0.487	-0.249528	-0.429792	0.811354	0.47802
0.488	-0.250258	-0.430919	0.813045	0.479711
0.489	-0.250988	-0.432046	0.814735	0.481402
0.49	-0.251719	-0.433173	0.816426	0.483092
0.491	-0.252449	-0.4343	0.818117	0.484783
0.492	-0.253179	-0.435427	0.819808	0.486474
0.493	-0.253909	-0.436554	0.821498	0.488165
0.494	-0.25464	-0.437681	0.823189	0.489855
0.495	-0.25537	-0.438809	0.82488	0.491546
0.496	-0.2561	-0.439936	0.82657	0.493237
0.497	-0.25683	-0.441063	0.828261	0.494928
0.498	-0.257561	-0.44219	0.829952	0.496618
0.499	-0.258291	-0.443317	0.831642	0.498309
0.5	-0.259021	-0.444444	0.833333	0.5
0.501	-0.259291	-0.446698	1.00338	0.336714
0.502	-0.259561	-0.448953	1.00676	0.340096
0.503	-0.25983	-0.451207	1.01015	0.343477
0.504	-0.2601	-0.453461	1.01353	0.346859
0.505	-0.26037	-0.455716	1.01691	0.35024
0.506	-0.26064	-0.45797	1.02029	0.353622
0.507	-0.260909	-0.460224	1.02367	0.357003
0.508	-0.261179	-0.462479	1.02705	0.360385
0.509	-0.261449	-0.464733	1.03044	0.363766
0.51	-0.261719	-0.466987	1.03382	0.367147
0.511	-0.261988	-0.469242	1.0372	0.370529
0.512	-0.262258	-0.471496	1.04058	0.37391
0.513	-0.262528	-0.47375	1.04396	0.377292
0.514	-0.262798	-0.476005	1.04734	0.380673
0.515	-0.263067	-0.478259	1.05073	0.384055
0.516	-0.263352	-0.480513	1.05411	0.387436
0.517	-0.263661	-0.482768	1.05749	0.390818
0.518	-0.263971	-0.485022	1.06087	0.394199
0.519	-0.26428	-0.487276	1.06425	0.39758
0.52	-0.26459	-0.48953	1.06763	0.400962
0.521	-0.264899	-0.491785	1.07101	0.404343
0.522	-0.265209	-0.494039	1.07439	0.407725
0.523	-0.265518	-0.496293	1.07778	0.411106
0.524	-0.265828	-0.498548	1.08116	0.414488
0.525	-0.266137	-0.500802	1.08454	0.417869
0.526	-0.266446	-0.503056	1.08792	0.421251
0.527	-0.266756	-0.50531	1.0913	0.424632
0.528	-0.267065	-0.507565	1.09468	0.428013
