#								k=1								
#h		ndof_total	ndof_cond	disp		press		stress		div
1	2600	410	3.55981	0.49728101	1.41424	0.0187518
0.5	20360	2840	0.868246341	0.29251825	0.764454054	0.009974362
0.25	161120	20960	0.229694799	0.16251131	0.400237725	0.005141424
0.125	1281920	160640	0.058896102	0.085531648	0.174016402	2.39136e-05
0.06125	10227200	1256960	0.015062942	0.040924233	0.079098365	1.08263e-05
