#y	Displacement_Y	Pressure	Stress_XX	Stress_ZZ
0.53	-0.275959	-0.47873	1.05143	0.384762
0.531	-0.27623	-0.479873	1.05314	0.386476
0.532	-0.27653	-0.481016	1.05486	0.388191
0.533	-0.27684	-0.482159	1.05657	0.389905
0.534	-0.27715	-0.483302	1.05828	0.391619
0.535	-0.277461	-0.484445	1.06	0.393334
0.536	-0.277771	-0.485588	1.06171	0.395048
0.537	-0.278081	-0.48673	1.06343	0.396762
0.538	-0.278391	-0.487873	1.06514	0.398476
0.539	-0.278702	-0.489016	1.06686	0.400191
0.54	-0.279012	-0.490159	1.06857	0.401905
0.541	-0.279322	-0.491302	1.07028	0.403619
0.542	-0.279632	-0.492445	1.072	0.405333
0.543	-0.279943	-0.493587	1.07371	0.407048
0.544	-0.280253	-0.49473	1.07543	0.408762
0.545	-0.280563	-0.495873	1.07714	0.410476
0.546	-0.280874	-0.497016	1.07886	0.412191
0.547	-0.281184	-0.498159	1.08057	0.413905
0.548	-0.281494	-0.499302	1.08228	0.415619
0.549	-0.281804	-0.500445	1.084	0.417333
0.55	-0.282115	-0.501587	1.08571	0.419048
0.551	-0.282425	-0.50273	1.08743	0.420762
0.552	-0.282735	-0.503873	1.08914	0.422476
0.553	-0.283045	-0.505016	1.09085	0.42419
0.554	-0.283356	-0.506159	1.09257	0.425905
0.555	-0.283666	-0.507302	1.09428	0.427619
0.556	-0.283976	-0.508444	1.096	0.429333
0.557	-0.284286	-0.509587	1.09771	0.431047
0.558	-0.284597	-0.51073	1.09943	0.432762
0.559	-0.284907	-0.511873	1.10114	0.434476
0.56	-0.285217	-0.513016	1.10285	0.43619
0.561	-0.285528	-0.514159	1.10457	0.437905
0.562	-0.285838	-0.515302	1.10628	0.439619
0.563	-0.286168	-0.516444	1.108	0.441333
0.564	-0.286519	-0.517587	1.10971	0.443047
0.565	-0.286869	-0.51873	1.11143	0.444762
0.566	-0.28722	-0.519873	1.11314	0.446476
0.567	-0.28757	-0.521016	1.11485	0.44819
0.568	-0.287921	-0.522159	1.11657	0.449905
0.569	-0.288271	-0.523302	1.11828	0.451619
0.57	-0.288621	-0.524444	1.12	0.453333
0.571	-0.288972	-0.525587	1.12171	0.455048
0.572	-0.289322	-0.52673	1.12343	0.456762
0.573	-0.289673	-0.527873	1.12514	0.458476
0.574	-0.290023	-0.529016	1.12685	0.460191
0.575	-0.290374	-0.530159	1.12857	0.461905
0.576	-0.290724	-0.531301	1.13028	0.463619
0.577	-0.291075	-0.532444	1.132	0.465333
0.578	-0.291425	-0.533587	1.13371	0.467048
0.579	-0.291776	-0.53473	1.13542	0.468762
0.58	-0.292126	-0.535873	1.13714	0.470476
0.581	-0.292477	-0.537016	1.13885	0.472191
0.582	-0.292827	-0.538159	1.14057	0.473905
0.583	-0.293178	-0.539301	1.14228	0.475619
0.584	-0.293528	-0.540444	1.144	0.477334
0.585	-0.293878	-0.541587	1.14571	0.479048
0.586	-0.294229	-0.54273	1.14742	0.480762
0.587	-0.294579	-0.543873	1.14914	0.482476
0.588	-0.29493	-0.545016	1.15085	0.484191
0.589	-0.29528	-0.546158	1.15257	0.485905
0.59	-0.295631	-0.547301	1.15428	0.487619
0.591	-0.295981	-0.548444	1.156	0.489334
0.592	-0.296332	-0.549587	1.15771	0.491048
0.593	-0.296682	-0.55073	1.15942	0.492762
0.594	-0.297043	-0.551873	1.16114	0.494477
0.595	-0.297433	-0.553016	1.16285	0.496191
0.596	-0.297824	-0.554159	1.16457	0.497905
0.597	-0.298215	-0.555301	1.16628	0.499619
0.598	-0.298605	-0.556444	1.168	0.501334
0.599	-0.298996	-0.557587	1.16971	0.503048
0.6	-0.299386	-0.55873	1.17143	0.504762
0.601	-0.299777	-0.559873	1.17314	0.506476
0.602	-0.300168	-0.561016	1.17486	0.508191
0.603	-0.300558	-0.562159	1.17657	0.509905
0.604	-0.300949	-0.563302	1.17828	0.511619
0.605	-0.30134	-0.564444	1.18	0.513334
0.606	-0.30173	-0.565587	1.18171	0.515048
0.607	-0.302121	-0.56673	1.18343	0.516762
0.608	-0.302511	-0.567873	1.18514	0.518476
0.609	-0.302902	-0.569016	1.18686	0.520191
0.61	-0.303293	-0.570159	1.18857	0.521905
0.611	-0.303683	-0.571302	1.19029	0.523619
0.612	-0.304074	-0.572445	1.192	0.525333
0.613	-0.304465	-0.573587	1.19372	0.527048
0.614	-0.304855	-0.57473	1.19543	0.528762
0.615	-0.305246	-0.575873	1.19714	0.530476
0.616	-0.305636	-0.577016	1.19886	0.532191
0.617	-0.306027	-0.578159	1.20057	0.533905
0.618	-0.306418	-0.579302	1.20229	0.535619
0.619	-0.306808	-0.580445	1.204	0.537333
0.62	-0.307199	-0.581588	1.20572	0.539048
0.621	-0.30759	-0.58273	1.20743	0.540762
0.622	-0.30798	-0.583873	1.20915	0.542476
0.623	-0.308371	-0.585016	1.21086	0.54419
0.624	-0.308761	-0.586159	1.21258	0.545905
0.625	-0.309152	-0.587302	1.21429	0.547619
0.626	-0.309583	-0.588445	1.216	0.549333
0.627	-0.310014	-0.589588	1.21772	0.551048
0.628	-0.310444	-0.590731	1.21943	0.552762
0.629	-0.310875	-0.591873	1.22115	0.554476
0.63	-0.311306	-0.593016	1.22286	0.55619
0.631	-0.311737	-0.594159	1.22458	0.557905
0.632	-0.312167	-0.595302	1.22629	0.559619
0.633	-0.312598	-0.596445	1.228	0.561333
0.634	-0.313029	-0.597588	1.22972	0.563047
0.635	-0.31346	-0.598731	1.23143	0.564762
0.636	-0.313891	-0.599873	1.23315	0.566476
0.637	-0.314321	-0.601016	1.23486	0.56819
0.638	-0.314752	-0.602159	1.23658	0.569905
0.639	-0.315183	-0.603302	1.23829	0.571619
0.64	-0.315614	-0.604445	1.24	0.573333
0.641	-0.316045	-0.605588	1.24172	0.575047
0.642	-0.316475	-0.60673	1.24343	0.576762
0.643	-0.316906	-0.607873	1.24515	0.578476
0.644	-0.317337	-0.609016	1.24686	0.58019
0.645	-0.317768	-0.610159	1.24857	0.581904
0.646	-0.318199	-0.611302	1.25029	0.583619
0.647	-0.318629	-0.612445	1.252	0.585333
0.648	-0.31906	-0.613587	1.25372	0.587047
0.649	-0.319491	-0.61473	1.25543	0.588762
0.65	-0.319922	-0.615873	1.25715	0.590476
0.651	-0.320352	-0.617016	1.25886	0.59219
0.652	-0.320783	-0.618159	1.26057	0.593904
0.653	-0.321214	-0.619302	1.26229	0.595619
0.654	-0.321645	-0.620445	1.264	0.597333
0.655	-0.322076	-0.621587	1.26572	0.599047
0.656	-0.322506	-0.62273	1.26743	0.600761
0.657	-0.322967	-0.623873	1.26915	0.602476
0.658	-0.323438	-0.625016	1.27086	0.60419
0.659	-0.323909	-0.626159	1.27257	0.605904
0.66	-0.32438	-0.627302	1.27429	0.607619
0.661	-0.324851	-0.628445	1.276	0.609333
0.662	-0.325322	-0.629587	1.27772	0.611047
0.663	-0.325793	-0.63073	1.27943	0.612761
0.664	-0.326264	-0.631873	1.28115	0.614476
0.665	-0.326735	-0.633016	1.28286	0.61619
0.666	-0.327206	-0.634159	1.28457	0.617904
0.667	-0.327677	-0.635302	1.28629	0.619619
0.668	-0.328148	-0.636444	1.288	0.621333
0.669	-0.328619	-0.637587	1.28972	0.623047
0.67	-0.32909	-0.63873	1.29143	0.624762
0.671	-0.329561	-0.639873	1.29315	0.626476
0.672	-0.330032	-0.641016	1.29486	0.62819
0.673	-0.330503	-0.642159	1.29657	0.629905
0.674	-0.330974	-0.643302	1.29829	0.631619
0.675	-0.331445	-0.644444	1.3	0.633333
0.676	-0.331916	-0.645587	1.30172	0.635047
0.677	-0.332387	-0.64673	1.30343	0.636762
0.678	-0.332858	-0.647873	1.30514	0.638476
0.679	-0.333329	-0.649016	1.30686	0.64019
0.68	-0.3338	-0.650159	1.30857	0.641905
0.681	-0.334271	-0.651301	1.31029	0.643619
0.682	-0.334742	-0.652444	1.312	0.645333
0.683	-0.335213	-0.653587	1.31372	0.647048
0.684	-0.335684	-0.65473	1.31543	0.648762
0.685	-0.336155	-0.655873	1.31714	0.650476
0.686	-0.336626	-0.657016	1.31886	0.652191
0.687	-0.337097	-0.658159	1.32057	0.653905
0.688	-0.337589	-0.659301	1.32229	0.655619
0.689	-0.3381	-0.660444	1.324	0.657333
0.69	-0.338611	-0.661587	1.32572	0.659048
0.691	-0.339122	-0.66273	1.32743	0.660762
0.692	-0.339633	-0.663873	1.32914	0.662476
0.693	-0.340144	-0.665016	1.33086	0.664191
0.694	-0.340655	-0.666158	1.33257	0.665905
0.695	-0.341166	-0.667301	1.33429	0.667619
0.696	-0.341678	-0.668444	1.336	0.669333
0.697	-0.342189	-0.669587	1.33772	0.671048
0.698	-0.3427	-0.67073	1.33943	0.672762
0.699	-0.343211	-0.671873	1.34114	0.674476
0.7	-0.343722	-0.673016	1.34286	0.67619
0.701	-0.344233	-0.674158	1.34457	0.677905
0.702	-0.344744	-0.675301	1.34629	0.679619
0.703	-0.345256	-0.676444	1.348	0.681333
0.704	-0.345767	-0.677587	1.34971	0.683048
0.705	-0.346278	-0.67873	1.35143	0.684762
0.706	-0.346789	-0.679873	1.35314	0.686476
0.707	-0.3473	-0.681016	1.35486	0.68819
0.708	-0.347811	-0.682158	1.35657	0.689905
0.709	-0.348322	-0.683301	1.35829	0.691619
0.71	-0.348834	-0.684444	1.36	0.693333
0.711	-0.349345	-0.685587	1.36171	0.695047
0.712	-0.349856	-0.68673	1.36343	0.696762
0.713	-0.350367	-0.687873	1.36514	0.698476
0.714	-0.350878	-0.689015	1.36686	0.70019
0.715	-0.351389	-0.690158	1.36857	0.701904
0.716	-0.3519	-0.691301	1.37029	0.703619
0.717	-0.352412	-0.692444	1.372	0.705333
0.718	-0.352923	-0.693587	1.37371	0.707047
0.719	-0.353444	-0.69473	1.37543	0.708762
0.72	-0.353995	-0.695873	1.37714	0.710476
0.721	-0.354547	-0.697016	1.37886	0.71219
0.722	-0.355098	-0.698158	1.38057	0.713905
0.723	-0.355649	-0.699301	1.38229	0.715619
0.724	-0.356201	-0.700444	1.384	0.717333
0.725	-0.356752	-0.701587	1.38571	0.719047
0.726	-0.357303	-0.70273	1.38743	0.720762
0.727	-0.357855	-0.703873	1.38914	0.722476
0.728	-0.358406	-0.705016	1.39086	0.72419
0.729	-0.358957	-0.706158	1.39257	0.725905
0.73	-0.359509	-0.707301	1.39429	0.727619
0.731	-0.36006	-0.708444	1.396	0.729333
0.732	-0.360612	-0.709587	1.39771	0.731048
0.733	-0.361163	-0.71073	1.39943	0.732762
0.734	-0.361714	-0.711873	1.40114	0.734476
0.735	-0.362266	-0.713016	1.40286	0.73619
0.736	-0.362817	-0.714159	1.40457	0.737905
0.737	-0.363368	-0.715302	1.40628	0.739619
0.738	-0.36392	-0.716444	1.408	0.741333
0.739	-0.364471	-0.717587	1.40971	0.743048
0.74	-0.365022	-0.71873	1.41143	0.744762
0.741	-0.365574	-0.719873	1.41314	0.746476
0.742	-0.366125	-0.721016	1.41486	0.748191
0.743	-0.366676	-0.722159	1.41657	0.749905
0.744	-0.367228	-0.723302	1.41828	0.751619
0.745	-0.367779	-0.724445	1.42	0.753334
0.746	-0.368331	-0.725587	1.42171	0.755048
0.747	-0.368882	-0.72673	1.42343	0.756762
0.748	-0.369433	-0.727873	1.42514	0.758476
0.749	-0.369985	-0.729016	1.42686	0.760191
0.75	-0.370536	-0.730159	1.42857	0.761905
0.751	-0.371101	-0.729778	1.428	0.761334
0.752	-0.371665	-0.729397	1.42743	0.760762
0.753	-0.37223	-0.729016	1.42686	0.760191
0.754	-0.372795	-0.728635	1.42628	0.759619
0.755	-0.37336	-0.728254	1.42571	0.759048
0.756	-0.373924	-0.727873	1.42514	0.758476
0.757	-0.374489	-0.727492	1.42457	0.757905
0.758	-0.375054	-0.727111	1.424	0.757334
0.759	-0.375619	-0.72673	1.42343	0.756762
0.76	-0.376183	-0.726349	1.42285	0.756191
0.761	-0.376748	-0.725968	1.42228	0.755619
0.762	-0.377313	-0.725587	1.42171	0.755048
0.763	-0.377878	-0.725206	1.42114	0.754476
0.764	-0.378442	-0.724826	1.42057	0.753905
0.765	-0.379007	-0.724445	1.42	0.753334
0.766	-0.379572	-0.724064	1.41943	0.752762
0.767	-0.380137	-0.723683	1.41885	0.752191
0.768	-0.380701	-0.723302	1.41828	0.751619
0.769	-0.381266	-0.722921	1.41771	0.751048
0.77	-0.381831	-0.72254	1.41714	0.750477
0.771	-0.382395	-0.722159	1.41657	0.749905
0.772	-0.38296	-0.721778	1.416	0.749334
0.773	-0.383525	-0.721397	1.41543	0.748762
0.774	-0.38409	-0.721016	1.41485	0.748191
0.775	-0.384654	-0.720635	1.41428	0.747619
0.776	-0.385219	-0.720254	1.41371	0.747048
0.777	-0.385784	-0.719873	1.41314	0.746477
0.778	-0.386349	-0.719492	1.41257	0.745905
0.779	-0.386913	-0.719111	1.412	0.745334
0.78	-0.387478	-0.71873	1.41142	0.744762
0.781	-0.388043	-0.718349	1.41085	0.744191
0.782	-0.388598	-0.717968	1.41028	0.743619
0.783	-0.389149	-0.717587	1.40971	0.743048
0.784	-0.3897	-0.717206	1.40914	0.742477
0.785	-0.390252	-0.716825	1.40857	0.741905
0.786	-0.390803	-0.716444	1.408	0.741334
0.787	-0.391354	-0.716063	1.40743	0.740762
0.788	-0.391905	-0.715683	1.40685	0.740191
0.789	-0.392457	-0.715302	1.40628	0.739619
0.79	-0.393008	-0.714921	1.40571	0.739048
0.791	-0.393559	-0.71454	1.40514	0.738476
0.792	-0.394111	-0.714159	1.40457	0.737905
0.793	-0.394662	-0.713778	1.404	0.737333
0.794	-0.395213	-0.713397	1.40343	0.736762
0.795	-0.395765	-0.713016	1.40286	0.73619
0.796	-0.396316	-0.712635	1.40228	0.735619
0.797	-0.396867	-0.712254	1.40171	0.735048
0.798	-0.397419	-0.711873	1.40114	0.734476
0.799	-0.39797	-0.711492	1.40057	0.733905
0.8	-0.398521	-0.711111	1.4	0.733333
0.801	-0.399073	-0.71073	1.39943	0.732762
0.802	-0.399624	-0.710349	1.39886	0.73219
0.803	-0.400175	-0.709968	1.39829	0.731619
0.804	-0.400727	-0.709587	1.39772	0.731047
0.805	-0.401278	-0.709206	1.39714	0.730476
0.806	-0.401829	-0.708825	1.39657	0.729904
0.807	-0.402381	-0.708444	1.396	0.729333
0.808	-0.402932	-0.708063	1.39543	0.728761
0.809	-0.403483	-0.707682	1.39486	0.72819
0.81	-0.404035	-0.707301	1.39429	0.727619
0.811	-0.404586	-0.70692	1.39372	0.727047
0.812	-0.405137	-0.70654	1.39315	0.726476
0.813	-0.405682	-0.706159	1.39257	0.725904
0.814	-0.40622	-0.705778	1.392	0.725333
0.815	-0.406758	-0.705397	1.39143	0.724761
0.816	-0.407296	-0.705016	1.39086	0.72419
0.817	-0.407834	-0.704635	1.39029	0.723619
0.818	-0.408372	-0.704254	1.38972	0.723047
0.819	-0.40891	-0.703873	1.38915	0.722476
0.82	-0.409448	-0.703492	1.38857	0.721904
0.821	-0.409986	-0.703111	1.388	0.721333
0.822	-0.410524	-0.70273	1.38743	0.720761
0.823	-0.411061	-0.702349	1.38686	0.72019
0.824	-0.411599	-0.701968	1.38629	0.719619
0.825	-0.412137	-0.701587	1.38572	0.719047
0.826	-0.412675	-0.701206	1.38514	0.718476
0.827	-0.413213	-0.700825	1.38457	0.717904
0.828	-0.413751	-0.700444	1.384	0.717333
0.829	-0.414289	-0.700063	1.38343	0.716762
0.83	-0.414827	-0.699682	1.38286	0.71619
0.831	-0.415365	-0.699301	1.38229	0.715619
0.832	-0.415903	-0.69892	1.38172	0.715047
0.833	-0.416441	-0.698539	1.38114	0.714476
0.834	-0.416979	-0.698158	1.38057	0.713904
0.835	-0.417517	-0.697777	1.38	0.713333
0.836	-0.418055	-0.697396	1.37943	0.712762
0.837	-0.418593	-0.697015	1.37886	0.71219
0.838	-0.419131	-0.696635	1.37829	0.711619
0.839	-0.419669	-0.696254	1.37771	0.711047
0.84	-0.420207	-0.695873	1.37714	0.710476
0.841	-0.420745	-0.695492	1.37657	0.709904
0.842	-0.421283	-0.695111	1.376	0.709333
0.843	-0.421821	-0.69473	1.37543	0.708762
0.844	-0.422355	-0.694349	1.37486	0.70819
0.845	-0.42288	-0.693968	1.37429	0.707619
0.846	-0.423404	-0.693587	1.37371	0.707047
0.847	-0.423929	-0.693206	1.37314	0.706476
0.848	-0.424453	-0.692825	1.37257	0.705904
0.849	-0.424978	-0.692444	1.372	0.705333
0.85	-0.425502	-0.692063	1.37143	0.704762
0.851	-0.426027	-0.691682	1.37086	0.70419
0.852	-0.426551	-0.691301	1.37028	0.703619
0.853	-0.427076	-0.69092	1.36971	0.703047
0.854	-0.427601	-0.690539	1.36914	0.702476
0.855	-0.428125	-0.690159	1.36857	0.701904
0.856	-0.42865	-0.689778	1.368	0.701333
0.857	-0.429174	-0.689397	1.36743	0.700762
0.858	-0.429699	-0.689016	1.36686	0.70019
0.859	-0.430223	-0.688635	1.36628	0.699619
0.86	-0.430748	-0.688254	1.36571	0.699047
0.861	-0.431272	-0.687873	1.36514	0.698476
0.862	-0.431797	-0.687492	1.36457	0.697905
0.863	-0.432321	-0.687111	1.364	0.697333
0.864	-0.432846	-0.68673	1.36343	0.696762
0.865	-0.433371	-0.686349	1.36286	0.69619
0.866	-0.433895	-0.685968	1.36228	0.695619
0.867	-0.43442	-0.685587	1.36171	0.695047
0.868	-0.434944	-0.685207	1.36114	0.694476
0.869	-0.435469	-0.684826	1.36057	0.693905
0.87	-0.435993	-0.684445	1.36	0.693333
0.871	-0.436518	-0.684064	1.35943	0.692762
0.872	-0.437042	-0.683683	1.35885	0.69219
0.873	-0.437567	-0.683302	1.35828	0.691619
0.874	-0.438091	-0.682921	1.35771	0.691047
0.875	-0.438616	-0.68254	1.35714	0.690476
0.876	-0.439127	-0.682159	1.35657	0.689905
0.877	-0.439638	-0.681778	1.356	0.689333
0.878	-0.44015	-0.681397	1.35543	0.688762
0.879	-0.440661	-0.681016	1.35486	0.68819
0.88	-0.441172	-0.680635	1.35428	0.687619
0.881	-0.441683	-0.680254	1.35371	0.687047
0.882	-0.442194	-0.679873	1.35314	0.686476
0.883	-0.442705	-0.679492	1.35257	0.685905
0.884	-0.443217	-0.679111	1.352	0.685333
0.885	-0.443728	-0.67873	1.35143	0.684762
0.886	-0.444239	-0.678349	1.35086	0.68419
0.887	-0.44475	-0.677968	1.35029	0.683619
0.888	-0.445261	-0.677588	1.34971	0.683047
0.889	-0.445772	-0.677207	1.34914	0.682476
0.89	-0.446284	-0.676826	1.34857	0.681905
0.891	-0.446795	-0.676445	1.348	0.681333
0.892	-0.447306	-0.676064	1.34743	0.680762
0.893	-0.447817	-0.675683	1.34686	0.68019
0.894	-0.448328	-0.675302	1.34629	0.679619
0.895	-0.448839	-0.674921	1.34572	0.679048
0.896	-0.449351	-0.67454	1.34514	0.678476
0.897	-0.449862	-0.674159	1.34457	0.677905
0.898	-0.450373	-0.673778	1.344	0.677333
0.899	-0.450884	-0.673397	1.34343	0.676762
0.9	-0.451395	-0.673016	1.34286	0.67619
0.901	-0.451906	-0.672635	1.34229	0.675619
0.902	-0.452418	-0.672254	1.34172	0.675048
0.903	-0.452929	-0.671873	1.34115	0.674476
0.904	-0.45344	-0.671492	1.34058	0.673905
0.905	-0.453951	-0.671111	1.34	0.673333
0.906	-0.454462	-0.67073	1.33943	0.672762
0.907	-0.454963	-0.670349	1.33886	0.67219
0.908	-0.455461	-0.669968	1.33829	0.671619
0.909	-0.455959	-0.669587	1.33772	0.671048
0.91	-0.456457	-0.669206	1.33715	0.670476
0.911	-0.456954	-0.668825	1.33658	0.669905
0.912	-0.457452	-0.668444	1.336	0.669333
0.913	-0.45795	-0.668064	1.33543	0.668762
0.914	-0.458448	-0.667683	1.33486	0.66819
0.915	-0.458945	-0.667302	1.33429	0.667619
0.916	-0.459443	-0.666921	1.33372	0.667048
0.917	-0.459941	-0.66654	1.33315	0.666476
0.918	-0.460439	-0.666159	1.33257	0.665905
0.919	-0.460936	-0.665778	1.332	0.665333
0.92	-0.461434	-0.665397	1.33143	0.664762
0.921	-0.461932	-0.665016	1.33086	0.66419
0.922	-0.46243	-0.664635	1.33029	0.663619
0.923	-0.462927	-0.664254	1.32972	0.663048
0.924	-0.463425	-0.663873	1.32915	0.662476
0.925	-0.463923	-0.663492	1.32857	0.661905
0.926	-0.464421	-0.663111	1.328	0.661333
0.927	-0.464918	-0.66273	1.32743	0.660762
0.928	-0.465416	-0.662349	1.32686	0.660191
0.929	-0.465914	-0.661968	1.32629	0.659619
0.93	-0.466412	-0.661587	1.32572	0.659048
0.931	-0.46691	-0.661206	1.32514	0.658476
0.932	-0.467407	-0.660825	1.32457	0.657905
0.933	-0.467905	-0.660444	1.324	0.657333
0.934	-0.468403	-0.660063	1.32343	0.656762
0.935	-0.468901	-0.659682	1.32286	0.656191
0.936	-0.469398	-0.659301	1.32229	0.655619
0.937	-0.469896	-0.65892	1.32172	0.655048
0.938	-0.470387	-0.658539	1.32114	0.654476
0.939	-0.470872	-0.658159	1.32057	0.653905
0.94	-0.471356	-0.657778	1.32	0.653333
0.941	-0.47184	-0.657397	1.31943	0.652762
0.942	-0.472325	-0.657016	1.31886	0.652191
0.943	-0.472809	-0.656635	1.31829	0.651619
0.944	-0.473293	-0.656254	1.31772	0.651048
0.945	-0.473778	-0.655873	1.31714	0.650476
0.946	-0.474262	-0.655492	1.31657	0.649905
0.947	-0.474747	-0.655111	1.316	0.649333
0.948	-0.475231	-0.65473	1.31543	0.648762
0.949	-0.475715	-0.654349	1.31486	0.648191
0.95	-0.4762	-0.653968	1.31429	0.647619
0.951	-0.476684	-0.653587	1.31371	0.647048
0.952	-0.477169	-0.653206	1.31314	0.646476
0.953	-0.477653	-0.652825	1.31257	0.645905
0.954	-0.478137	-0.652444	1.312	0.645334
0.955	-0.478622	-0.652063	1.31143	0.644762
0.956	-0.479106	-0.651682	1.31086	0.644191
0.957	-0.479591	-0.651301	1.31029	0.643619
0.958	-0.480075	-0.65092	1.30971	0.643048
0.959	-0.480559	-0.650539	1.30914	0.642476
0.96	-0.481044	-0.650158	1.30857	0.641905
0.961	-0.481528	-0.649777	1.308	0.641334
0.962	-0.482012	-0.649396	1.30743	0.640762
0.963	-0.482497	-0.649016	1.30686	0.640191
0.964	-0.482981	-0.648635	1.30628	0.639619
0.965	-0.483466	-0.648254	1.30571	0.639048
0.966	-0.48395	-0.647873	1.30514	0.638476
0.967	-0.484434	-0.647492	1.30457	0.637905
0.968	-0.484919	-0.647111	1.304	0.637334
0.969	-0.4854	-0.64673	1.30343	0.636762
0.97	-0.485871	-0.646349	1.30286	0.636191
0.971	-0.486342	-0.645968	1.30228	0.635619
0.972	-0.486813	-0.645587	1.30171	0.635048
0.973	-0.487284	-0.645206	1.30114	0.634476
0.974	-0.487755	-0.644825	1.30057	0.633905
0.975	-0.488226	-0.644444	1.3	0.633334
0.976	-0.488697	-0.644063	1.29943	0.632762
0.977	-0.489168	-0.643682	1.29885	0.632191
0.978	-0.489639	-0.643301	1.29828	0.631619
0.979	-0.49011	-0.64292	1.29771	0.631048
0.98	-0.49058	-0.64254	1.29714	0.630476
0.981	-0.491051	-0.642159	1.29657	0.629905
0.982	-0.491522	-0.641778	1.296	0.629334
0.983	-0.491993	-0.641397	1.29543	0.628762
0.984	-0.492464	-0.641016	1.29485	0.628191
0.985	-0.492935	-0.640635	1.29428	0.627619
0.986	-0.493406	-0.640254	1.29371	0.627048
0.987	-0.493877	-0.639873	1.29314	0.626477
0.988	-0.494348	-0.639492	1.29257	0.625905
0.989	-0.494819	-0.639111	1.292	0.625334
0.99	-0.49529	-0.63873	1.29143	0.624762
0.991	-0.495761	-0.638349	1.29085	0.624191
0.992	-0.496232	-0.637968	1.29028	0.623619
0.993	-0.496703	-0.637588	1.28971	0.623048
0.994	-0.497174	-0.637207	1.28914	0.622477
0.995	-0.497645	-0.636826	1.28857	0.621905
0.996	-0.498116	-0.636445	1.288	0.621334
0.997	-0.498587	-0.636064	1.28742	0.620762
0.998	-0.499058	-0.635683	1.28685	0.620191
0.999	-0.499529	-0.635302	1.28628	0.619619
1	-0.5	-0.634921	1.28571	0.619048
