#				k=1								k=2								k=3
#h	disp		press		stress		div		disp		press		stress		div		disp		press		stress		div
1	2.40960		0.325377	0.819804	0.390014	0.0871201	0.0250499	0.0930411	0.0300599	0.000903731	0.000825417	0.0046793	0.000990501	
0.5	0.60301		0.162724	0.412741	0.195269	0.00599543	0.00639992	0.0238782	0.0076799	8.22797E-5	0.000122982	0.00115026	0.000147578
0.25	0.151078	0.0836471	0.210811	0.100377	0.000447564	0.00160223	0.00602161	0.00192268	4.43769E-6	2.51786E-5	0.000137502	3.02144E-5
0.125	0.0377792	0.042128	0.105927	0.0505536	3.5589312E-5	0.00040406	0.00153799	0.00048488	2.61796E-7	3.10709E-6	1.71703E-5	3.72851E-6
0.06125	0.0094389	0.021066	0.052970	0.0252692	3.5028746E-6	0.00010117	0.00038564	0.00012141	1.70533E-8	3.79631E-7	2.12715E-6	4.55557E-7
