#								k=2								
#h		ndof_total	ndof_cond	disp		press		stress		div
1	321	321	0.195655	0.0471676	0.16099	0.198555
0.5	1674	1674	0.0251684	0.0121592	0.0452825	0.0455955
0.25	10488	10488	0.00252309	0.00301807	0.0120662	0.0121247
0.125	73548	73548	0.000227032	0.000752649	0.00310884	0.00315101
0.06125	549396	549396	2.06338e-05	0.000188007	0.000788552	0.000804385
