#								k=1								
#h		ndof_total	ndof_cond	disp		press		stress		div
1	2660	440	3.721557	0.518224	1.24985	2.7645e-13
0.5	20840	3080	0.979357105	0.2355572	0.6254114	4.5231e-13
0.25	164960	22880	0.238867587	0.12596597	0.311432	4.7677e-13
0.125	1312640	176000	0.059716897	0.05751871	0.149322	4.6111e-13
0.06125	10472960	1379840	0.014929224	0.029197314	0.076984	6.8823e-13
